,feature,importance,fold
428,PREV_NAME_CASH_LOAN_PURPOSE_Urgentneeds_MEAN,38,4
429,PREV_NAME_CASH_LOAN_PURPOSE_Weddinggiftholiday_MEAN,0,4
430,PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,8,4
431,PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,73,4
432,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0,4
433,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,133,4
434,PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,59,4
435,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,135,4
436,PREV_NAME_CONTRACT_STATUS_Unusedoffer_MEAN,11,4
437,PREV_NAME_CONTRACT_STATUS_nan_MEAN,0,4
438,PREV_NAME_PAYMENT_TYPE_Cashthroughthebank_MEAN,78,4
439,PREV_NAME_PAYMENT_TYPE_Cashlessfromtheaccountoftheemployer_MEAN,0,4
440,PREV_NAME_PAYMENT_TYPE_Noncashfromyouraccount_MEAN,11,4
441,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,66,4
442,PREV_NAME_PAYMENT_TYPE_nan_MEAN,0,4
443,PREV_CODE_REJECT_REASON_CLIENT_MEAN,0,4
444,PREV_CODE_REJECT_REASON_HC_MEAN,61,4
445,PREV_CODE_REJECT_REASON_LIMIT_MEAN,20,4
446,PREV_CODE_REJECT_REASON_SCO_MEAN,73,4
447,PREV_CODE_REJECT_REASON_SCOFR_MEAN,14,4
448,PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0,4
449,PREV_CODE_REJECT_REASON_VERIF_MEAN,13,4
450,PREV_CODE_REJECT_REASON_XAP_MEAN,61,4
451,PREV_CODE_REJECT_REASON_XNA_MEAN,3,4
452,PREV_CODE_REJECT_REASON_nan_MEAN,0,4
453,PREV_NAME_TYPE_SUITE_Children_MEAN,19,4
454,PREV_NAME_TYPE_SUITE_Family_MEAN,81,4
455,PREV_NAME_TYPE_SUITE_Groupofpeople_MEAN,1,4
456,PREV_NAME_TYPE_SUITE_Other_A_MEAN,2,4
457,PREV_NAME_TYPE_SUITE_Other_B_MEAN,20,4
458,PREV_NAME_TYPE_SUITE_Spousepartner_MEAN,49,4
459,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,162,4
460,PREV_NAME_TYPE_SUITE_nan_MEAN,130,4
461,PREV_NAME_CLIENT_TYPE_New_MEAN,103,4
462,PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,77,4
463,PREV_NAME_CLIENT_TYPE_Repeater_MEAN,76,4
464,PREV_NAME_CLIENT_TYPE_XNA_MEAN,0,4
465,PREV_NAME_CLIENT_TYPE_nan_MEAN,0,4
466,PREV_NAME_GOODS_CATEGORY_AdditionalService_MEAN,0,4
467,PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0,4
468,PREV_NAME_GOODS_CATEGORY_AudioVideo_MEAN,59,4
469,PREV_NAME_GOODS_CATEGORY_AutoAccessories_MEAN,0,4
470,PREV_NAME_GOODS_CATEGORY_ClothingandAccessories_MEAN,13,4
471,PREV_NAME_GOODS_CATEGORY_Computers_MEAN,47,4
472,PREV_NAME_GOODS_CATEGORY_ConstructionMaterials_MEAN,9,4
473,PREV_NAME_GOODS_CATEGORY_ConsumerElectronics_MEAN,35,4
474,PREV_NAME_GOODS_CATEGORY_DirectSales_MEAN,0,4
475,PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,4
476,PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,4
477,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,35,4
478,PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,2,4
479,PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0,4
480,PREV_NAME_GOODS_CATEGORY_HouseConstruction_MEAN,0,4
481,PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,4
482,PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,10,4
483,PREV_NAME_GOODS_CATEGORY_MedicalSupplies_MEAN,0,4
484,PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0,4
485,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,47,4
486,PREV_NAME_GOODS_CATEGORY_OfficeAppliances_MEAN,0,4
487,PREV_NAME_GOODS_CATEGORY_Other_MEAN,0,4
488,PREV_NAME_GOODS_CATEGORY_PhotoCinemaEquipment_MEAN,48,4
489,PREV_NAME_GOODS_CATEGORY_SportandLeisure_MEAN,19,4
490,PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,4
491,PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0,4
492,PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,4
493,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,39,4
494,PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,4
495,PREV_NAME_PORTFOLIO_Cards_MEAN,58,4
496,PREV_NAME_PORTFOLIO_Cars_MEAN,0,4
497,PREV_NAME_PORTFOLIO_Cash_MEAN,64,4
498,PREV_NAME_PORTFOLIO_POS_MEAN,52,4
499,PREV_NAME_PORTFOLIO_XNA_MEAN,53,4
500,PREV_NAME_PORTFOLIO_nan_MEAN,0,4
501,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,52,4
502,PREV_NAME_PRODUCT_TYPE_walkin_MEAN,83,4
503,PREV_NAME_PRODUCT_TYPE_xsell_MEAN,61,4
504,PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,4
505,PREV_CHANNEL_TYPE_APCashloan_MEAN,44,4
506,PREV_CHANNEL_TYPE_Cardealer_MEAN,0,4
507,PREV_CHANNEL_TYPE_Channelofcorporatesales_MEAN,37,4
508,PREV_CHANNEL_TYPE_Contactcenter_MEAN,78,4
509,PREV_CHANNEL_TYPE_Countrywide_MEAN,67,4
510,PREV_CHANNEL_TYPE_Creditandcashoffices_MEAN,80,4
511,PREV_CHANNEL_TYPE_RegionalLocal_MEAN,25,4
512,PREV_CHANNEL_TYPE_Stone_MEAN,68,4
513,PREV_CHANNEL_TYPE_nan_MEAN,0,4
514,PREV_NAME_SELLER_INDUSTRY_Autotechnology_MEAN,21,4
515,PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,6,4
516,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,120,4
517,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,4,4
518,PREV_NAME_SELLER_INDUSTRY_Consumerelectronics_MEAN,81,4
519,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,23,4
520,PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,8,4
521,PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0,4
522,PREV_NAME_SELLER_INDUSTRY_MLMpartners_MEAN,0,4
523,PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,4
524,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,49,4
525,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,4
526,PREV_NAME_YIELD_GROUP_XNA_MEAN,59,4
527,PREV_NAME_YIELD_GROUP_high_MEAN,178,4
528,PREV_NAME_YIELD_GROUP_low_action_MEAN,114,4
529,PREV_NAME_YIELD_GROUP_low_normal_MEAN,107,4
530,PREV_NAME_YIELD_GROUP_middle_MEAN,118,4
531,PREV_NAME_YIELD_GROUP_nan_MEAN,0,4
532,PREV_PRODUCT_COMBINATION_CardStreet_MEAN,22,4
533,PREV_PRODUCT_COMBINATION_CardXSell_MEAN,42,4
534,PREV_PRODUCT_COMBINATION_Cash_MEAN,45,4
535,PREV_PRODUCT_COMBINATION_CashStreethigh_MEAN,34,4
536,PREV_PRODUCT_COMBINATION_CashStreetlow_MEAN,112,4
537,PREV_PRODUCT_COMBINATION_CashStreetmiddle_MEAN,31,4
538,PREV_PRODUCT_COMBINATION_CashXSellhigh_MEAN,71,4
539,PREV_PRODUCT_COMBINATION_CashXSelllow_MEAN,130,4
540,PREV_PRODUCT_COMBINATION_CashXSellmiddle_MEAN,44,4
541,PREV_PRODUCT_COMBINATION_POShouseholdwithinterest_MEAN,60,4
542,PREV_PRODUCT_COMBINATION_POShouseholdwithoutinterest_MEAN,18,4
543,PREV_PRODUCT_COMBINATION_POSindustrywithinterest_MEAN,82,4
544,PREV_PRODUCT_COMBINATION_POSindustrywithoutinterest_MEAN,1,4
545,PREV_PRODUCT_COMBINATION_POSmobilewithinterest_MEAN,40,4
546,PREV_PRODUCT_COMBINATION_POSmobilewithoutinterest_MEAN,19,4
547,PREV_PRODUCT_COMBINATION_POSotherwithinterest_MEAN,12,4
548,PREV_PRODUCT_COMBINATION_POSotherswithoutinterest_MEAN,0,4
549,PREV_PRODUCT_COMBINATION_nan_MEAN,0,4
550,APPROVED_AMT_ANNUITY_MIN,137,4
551,APPROVED_AMT_ANNUITY_MAX,105,4
552,APPROVED_AMT_ANNUITY_MEAN,174,4
553,APPROVED_AMT_APPLICATION_MIN,99,4
554,APPROVED_AMT_APPLICATION_MAX,92,4
555,APPROVED_AMT_APPLICATION_MEAN,69,4
556,APPROVED_AMT_CREDIT_MIN,137,4
557,APPROVED_AMT_CREDIT_MAX,93,4
558,APPROVED_AMT_CREDIT_MEAN,79,4
559,APPROVED_APP_CREDIT_PERC_MIN,159,4
560,APPROVED_APP_CREDIT_PERC_MAX,106,4
561,APPROVED_APP_CREDIT_PERC_MEAN,128,4
562,APPROVED_APP_CREDIT_PERC_VAR,173,4
563,APPROVED_AMT_DOWN_PAYMENT_MIN,48,4
564,APPROVED_AMT_DOWN_PAYMENT_MAX,175,4
565,APPROVED_AMT_DOWN_PAYMENT_MEAN,92,4
566,APPROVED_AMT_GOODS_PRICE_MIN,112,4
567,APPROVED_AMT_GOODS_PRICE_MAX,47,4
568,APPROVED_AMT_GOODS_PRICE_MEAN,68,4
569,APPROVED_HOUR_APPR_PROCESS_START_MIN,40,4
570,APPROVED_HOUR_APPR_PROCESS_START_MAX,52,4
571,APPROVED_HOUR_APPR_PROCESS_START_MEAN,134,4
572,APPROVED_RATE_DOWN_PAYMENT_MIN,46,4
573,APPROVED_RATE_DOWN_PAYMENT_MAX,77,4
574,APPROVED_RATE_DOWN_PAYMENT_MEAN,88,4
575,APPROVED_DAYS_DECISION_MIN,123,4
576,APPROVED_DAYS_DECISION_MAX,293,4
577,APPROVED_DAYS_DECISION_MEAN,115,4
578,APPROVED_CNT_PAYMENT_MEAN,433,4
579,APPROVED_CNT_PAYMENT_SUM,192,4
580,REFUSED_AMT_ANNUITY_MIN,54,4
581,REFUSED_AMT_ANNUITY_MAX,63,4
582,REFUSED_AMT_ANNUITY_MEAN,60,4
583,REFUSED_AMT_APPLICATION_MIN,32,4
584,REFUSED_AMT_APPLICATION_MAX,37,4
585,REFUSED_AMT_APPLICATION_MEAN,28,4
586,REFUSED_AMT_CREDIT_MIN,124,4
587,REFUSED_AMT_CREDIT_MAX,38,4
588,REFUSED_AMT_CREDIT_MEAN,21,4
589,REFUSED_APP_CREDIT_PERC_MIN,78,4
590,REFUSED_APP_CREDIT_PERC_MAX,53,4
591,REFUSED_APP_CREDIT_PERC_MEAN,74,4
592,REFUSED_APP_CREDIT_PERC_VAR,71,4
593,REFUSED_AMT_DOWN_PAYMENT_MIN,22,4
594,REFUSED_AMT_DOWN_PAYMENT_MAX,27,4
595,REFUSED_AMT_DOWN_PAYMENT_MEAN,12,4
596,REFUSED_AMT_GOODS_PRICE_MIN,32,4
597,REFUSED_AMT_GOODS_PRICE_MAX,17,4
598,REFUSED_AMT_GOODS_PRICE_MEAN,61,4
599,REFUSED_HOUR_APPR_PROCESS_START_MIN,56,4
600,REFUSED_HOUR_APPR_PROCESS_START_MAX,29,4
601,REFUSED_HOUR_APPR_PROCESS_START_MEAN,80,4
602,REFUSED_RATE_DOWN_PAYMENT_MIN,15,4
603,REFUSED_RATE_DOWN_PAYMENT_MAX,20,4
604,REFUSED_RATE_DOWN_PAYMENT_MEAN,16,4
605,REFUSED_DAYS_DECISION_MIN,64,4
606,REFUSED_DAYS_DECISION_MAX,190,4
607,REFUSED_DAYS_DECISION_MEAN,81,4
608,REFUSED_CNT_PAYMENT_MEAN,56,4
609,REFUSED_CNT_PAYMENT_SUM,66,4
610,POS_MONTHS_BALANCE_MAX,230,4
611,POS_MONTHS_BALANCE_MEAN,154,4
612,POS_MONTHS_BALANCE_SIZE,261,4
613,POS_SK_DPD_MAX,54,4
614,POS_SK_DPD_MEAN,71,4
615,POS_SK_DPD_DEF_MAX,59,4
616,POS_SK_DPD_DEF_MEAN,149,4
617,POS_NAME_CONTRACT_STATUS_Active_MEAN,224,4
618,POS_NAME_CONTRACT_STATUS_Amortizeddebt_MEAN,0,4
619,POS_NAME_CONTRACT_STATUS_Approved_MEAN,0,4
620,POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0,4
621,POS_NAME_CONTRACT_STATUS_Completed_MEAN,190,4
622,POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,4
623,POS_NAME_CONTRACT_STATUS_Returnedtothestore_MEAN,41,4
624,POS_NAME_CONTRACT_STATUS_Signed_MEAN,36,4
625,POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,4
626,POS_NAME_CONTRACT_STATUS_nan_MEAN,0,4
627,POS_COUNT,16,4
628,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,73,4
629,INSTAL_DPD_MAX,68,4
630,INSTAL_DPD_MEAN,384,4
631,INSTAL_DPD_SUM,95,4
632,INSTAL_DBD_MAX,251,4
633,INSTAL_DBD_MEAN,223,4
634,INSTAL_DBD_SUM,291,4
635,INSTAL_PAYMENT_PERC_MAX,14,4
636,INSTAL_PAYMENT_PERC_MEAN,207,4
637,INSTAL_PAYMENT_PERC_SUM,132,4
638,INSTAL_PAYMENT_PERC_VAR,156,4
639,INSTAL_PAYMENT_DIFF_MAX,213,4
640,INSTAL_PAYMENT_DIFF_MEAN,145,4
641,INSTAL_PAYMENT_DIFF_SUM,160,4
642,INSTAL_PAYMENT_DIFF_VAR,73,4
643,INSTAL_AMT_INSTALMENT_MAX,135,4
644,INSTAL_AMT_INSTALMENT_MEAN,114,4
645,INSTAL_AMT_INSTALMENT_SUM,146,4
646,INSTAL_AMT_PAYMENT_MIN,219,4
647,INSTAL_AMT_PAYMENT_MAX,143,4
648,INSTAL_AMT_PAYMENT_MEAN,195,4
649,INSTAL_AMT_PAYMENT_SUM,337,4
650,INSTAL_DAYS_ENTRY_PAYMENT_MAX,387,4
651,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,190,4
652,INSTAL_DAYS_ENTRY_PAYMENT_SUM,198,4
653,INSTAL_COUNT,80,4
654,CC_MONTHS_BALANCE_MIN,7,4
655,CC_MONTHS_BALANCE_MAX,1,4
656,CC_MONTHS_BALANCE_MEAN,16,4
657,CC_MONTHS_BALANCE_SUM,18,4
658,CC_MONTHS_BALANCE_VAR,9,4
659,CC_AMT_BALANCE_MIN,33,4
660,CC_AMT_BALANCE_MAX,23,4
661,CC_AMT_BALANCE_MEAN,43,4
662,CC_AMT_BALANCE_SUM,4,4
663,CC_AMT_BALANCE_VAR,14,4
664,CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,32,4
665,CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,11,4
666,CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,61,4
667,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,68,4
668,CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,33,4
669,CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,4
670,CC_AMT_DRAWINGS_ATM_CURRENT_MAX,49,4
671,CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,53,4
672,CC_AMT_DRAWINGS_ATM_CURRENT_SUM,58,4
673,CC_AMT_DRAWINGS_ATM_CURRENT_VAR,50,4
674,CC_AMT_DRAWINGS_CURRENT_MIN,6,4
675,CC_AMT_DRAWINGS_CURRENT_MAX,23,4
676,CC_AMT_DRAWINGS_CURRENT_MEAN,32,4
677,CC_AMT_DRAWINGS_CURRENT_SUM,30,4
678,CC_AMT_DRAWINGS_CURRENT_VAR,20,4
679,CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,4
680,CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,19,4
681,CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,5,4
682,CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,6,4
683,CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,4,4
684,CC_AMT_DRAWINGS_POS_CURRENT_MIN,5,4
685,CC_AMT_DRAWINGS_POS_CURRENT_MAX,24,4
686,CC_AMT_DRAWINGS_POS_CURRENT_MEAN,21,4
687,CC_AMT_DRAWINGS_POS_CURRENT_SUM,22,4
688,CC_AMT_DRAWINGS_POS_CURRENT_VAR,41,4
689,CC_AMT_INST_MIN_REGULARITY_MIN,1,4
690,CC_AMT_INST_MIN_REGULARITY_MAX,9,4
691,CC_AMT_INST_MIN_REGULARITY_MEAN,44,4
692,CC_AMT_INST_MIN_REGULARITY_SUM,19,4
693,CC_AMT_INST_MIN_REGULARITY_VAR,51,4
694,CC_AMT_PAYMENT_CURRENT_MIN,51,4
695,CC_AMT_PAYMENT_CURRENT_MAX,38,4
696,CC_AMT_PAYMENT_CURRENT_MEAN,101,4
697,CC_AMT_PAYMENT_CURRENT_SUM,59,4
698,CC_AMT_PAYMENT_CURRENT_VAR,55,4
699,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,15,4
700,CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,30,4
701,CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,99,4
702,CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,30,4
703,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,38,4
704,CC_AMT_RECEIVABLE_PRINCIPAL_MIN,7,4
705,CC_AMT_RECEIVABLE_PRINCIPAL_MAX,17,4
706,CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,40,4
707,CC_AMT_RECEIVABLE_PRINCIPAL_SUM,17,4
708,CC_AMT_RECEIVABLE_PRINCIPAL_VAR,16,4
709,CC_AMT_RECIVABLE_MIN,44,4
710,CC_AMT_RECIVABLE_MAX,30,4
711,CC_AMT_RECIVABLE_MEAN,29,4
712,CC_AMT_RECIVABLE_SUM,18,4
713,CC_AMT_RECIVABLE_VAR,9,4
714,CC_AMT_TOTAL_RECEIVABLE_MIN,2,4
715,CC_AMT_TOTAL_RECEIVABLE_MAX,3,4
716,CC_AMT_TOTAL_RECEIVABLE_MEAN,9,4
717,CC_AMT_TOTAL_RECEIVABLE_SUM,3,4
718,CC_AMT_TOTAL_RECEIVABLE_VAR,0,4
719,CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,4
720,CC_CNT_DRAWINGS_ATM_CURRENT_MAX,18,4
721,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,153,4
722,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,37,4
723,CC_CNT_DRAWINGS_ATM_CURRENT_VAR,135,4
724,CC_CNT_DRAWINGS_CURRENT_MIN,0,4
725,CC_CNT_DRAWINGS_CURRENT_MAX,43,4
726,CC_CNT_DRAWINGS_CURRENT_MEAN,122,4
727,CC_CNT_DRAWINGS_CURRENT_SUM,32,4
728,CC_CNT_DRAWINGS_CURRENT_VAR,128,4
729,CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,4
730,CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,4
731,CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0,4
732,CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,4
733,CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,1,4
734,CC_CNT_DRAWINGS_POS_CURRENT_MIN,8,4
735,CC_CNT_DRAWINGS_POS_CURRENT_MAX,48,4
736,CC_CNT_DRAWINGS_POS_CURRENT_MEAN,52,4
737,CC_CNT_DRAWINGS_POS_CURRENT_SUM,29,4
738,CC_CNT_DRAWINGS_POS_CURRENT_VAR,33,4
739,CC_CNT_INSTALMENT_MATURE_CUM_MIN,14,4
740,CC_CNT_INSTALMENT_MATURE_CUM_MAX,11,4
741,CC_CNT_INSTALMENT_MATURE_CUM_MEAN,26,4
742,CC_CNT_INSTALMENT_MATURE_CUM_SUM,29,4
743,CC_CNT_INSTALMENT_MATURE_CUM_VAR,13,4
744,CC_SK_DPD_MIN,0,4
745,CC_SK_DPD_MAX,1,4
746,CC_SK_DPD_MEAN,3,4
747,CC_SK_DPD_SUM,9,4
748,CC_SK_DPD_VAR,5,4
749,CC_SK_DPD_DEF_MIN,0,4
750,CC_SK_DPD_DEF_MAX,0,4
751,CC_SK_DPD_DEF_MEAN,29,4
752,CC_SK_DPD_DEF_SUM,0,4
753,CC_SK_DPD_DEF_VAR,13,4
754,CC_NAME_CONTRACT_STATUS_Active_MIN,1,4
755,CC_NAME_CONTRACT_STATUS_Active_MAX,0,4
756,CC_NAME_CONTRACT_STATUS_Active_MEAN,3,4
757,CC_NAME_CONTRACT_STATUS_Active_SUM,16,4
758,CC_NAME_CONTRACT_STATUS_Active_VAR,12,4
759,CC_NAME_CONTRACT_STATUS_Approved_MIN,0,4
760,CC_NAME_CONTRACT_STATUS_Approved_MAX,0,4
761,CC_NAME_CONTRACT_STATUS_Approved_MEAN,0,4
762,CC_NAME_CONTRACT_STATUS_Approved_SUM,0,4
763,CC_NAME_CONTRACT_STATUS_Approved_VAR,0,4
764,CC_NAME_CONTRACT_STATUS_Completed_MIN,0,4
765,CC_NAME_CONTRACT_STATUS_Completed_MAX,0,4
766,CC_NAME_CONTRACT_STATUS_Completed_MEAN,2,4
767,CC_NAME_CONTRACT_STATUS_Completed_SUM,5,4
768,CC_NAME_CONTRACT_STATUS_Completed_VAR,3,4
769,CC_NAME_CONTRACT_STATUS_Demand_MIN,0,4
770,CC_NAME_CONTRACT_STATUS_Demand_MAX,0,4
771,CC_NAME_CONTRACT_STATUS_Demand_MEAN,0,4
772,CC_NAME_CONTRACT_STATUS_Demand_SUM,0,4
773,CC_NAME_CONTRACT_STATUS_Demand_VAR,0,4
774,CC_NAME_CONTRACT_STATUS_Refused_MIN,0,4
775,CC_NAME_CONTRACT_STATUS_Refused_MAX,0,4
776,CC_NAME_CONTRACT_STATUS_Refused_MEAN,0,4
777,CC_NAME_CONTRACT_STATUS_Refused_SUM,0,4
778,CC_NAME_CONTRACT_STATUS_Refused_VAR,0,4
779,CC_NAME_CONTRACT_STATUS_Sentproposal_MIN,0,4
780,CC_NAME_CONTRACT_STATUS_Sentproposal_MAX,0,4
781,CC_NAME_CONTRACT_STATUS_Sentproposal_MEAN,0,4
782,CC_NAME_CONTRACT_STATUS_Sentproposal_SUM,0,4
783,CC_NAME_CONTRACT_STATUS_Sentproposal_VAR,0,4
784,CC_NAME_CONTRACT_STATUS_Signed_MIN,0,4
785,CC_NAME_CONTRACT_STATUS_Signed_MAX,0,4
786,CC_NAME_CONTRACT_STATUS_Signed_MEAN,1,4
787,CC_NAME_CONTRACT_STATUS_Signed_SUM,0,4
788,CC_NAME_CONTRACT_STATUS_Signed_VAR,6,4
789,CC_NAME_CONTRACT_STATUS_nan_MIN,0,4
790,CC_NAME_CONTRACT_STATUS_nan_MAX,0,4
791,CC_NAME_CONTRACT_STATUS_nan_MEAN,0,4
792,CC_NAME_CONTRACT_STATUS_nan_SUM,0,4
793,CC_NAME_CONTRACT_STATUS_nan_VAR,0,4
794,CC_COUNT,8,4
0,CODE_GENDER,162,5
1,FLAG_OWN_CAR,10,5
2,FLAG_OWN_REALTY,21,5
3,CNT_CHILDREN,9,5
4,AMT_INCOME_TOTAL,146,5
5,AMT_CREDIT,309,5
6,AMT_ANNUITY,472,5
7,AMT_GOODS_PRICE,337,5
8,REGION_POPULATION_RELATIVE,308,5
9,DAYS_BIRTH,685,5
10,DAYS_EMPLOYED,498,5
11,DAYS_REGISTRATION,372,5
12,DAYS_ID_PUBLISH,402,5
13,OWN_CAR_AGE,274,5
14,FLAG_MOBIL,0,5
15,FLAG_EMP_PHONE,1,5
16,FLAG_WORK_PHONE,66,5
17,FLAG_CONT_MOBILE,0,5
18,FLAG_PHONE,39,5
19,FLAG_EMAIL,14,5
20,CNT_FAM_MEMBERS,16,5
21,REGION_RATING_CLIENT,16,5
22,REGION_RATING_CLIENT_W_CITY,107,5
23,HOUR_APPR_PROCESS_START,131,5
24,REG_REGION_NOT_LIVE_REGION,1,5
25,REG_REGION_NOT_WORK_REGION,12,5
26,LIVE_REGION_NOT_WORK_REGION,4,5
27,REG_CITY_NOT_LIVE_CITY,56,5
28,REG_CITY_NOT_WORK_CITY,5,5
29,LIVE_CITY_NOT_WORK_CITY,28,5
30,EXT_SOURCE_1,1000,5
31,EXT_SOURCE_2,831,5
32,EXT_SOURCE_3,923,5
33,APARTMENTS_AVG,48,5
34,BASEMENTAREA_AVG,62,5
35,YEARS_BEGINEXPLUATATION_AVG,50,5
36,YEARS_BUILD_AVG,29,5
37,COMMONAREA_AVG,46,5
38,ELEVATORS_AVG,29,5
39,ENTRANCES_AVG,56,5
40,FLOORSMAX_AVG,50,5
41,FLOORSMIN_AVG,25,5
42,LANDAREA_AVG,45,5
43,LIVINGAPARTMENTS_AVG,27,5
44,LIVINGAREA_AVG,49,5
45,NONLIVINGAPARTMENTS_AVG,12,5
46,NONLIVINGAREA_AVG,54,5
47,APARTMENTS_MODE,52,5
48,BASEMENTAREA_MODE,54,5
49,YEARS_BEGINEXPLUATATION_MODE,76,5
50,YEARS_BUILD_MODE,36,5
51,COMMONAREA_MODE,38,5
52,ELEVATORS_MODE,14,5
53,ENTRANCES_MODE,24,5
54,FLOORSMAX_MODE,10,5
55,FLOORSMIN_MODE,16,5
56,LANDAREA_MODE,66,5
57,LIVINGAPARTMENTS_MODE,34,5
58,LIVINGAREA_MODE,53,5
59,NONLIVINGAPARTMENTS_MODE,14,5
60,NONLIVINGAREA_MODE,75,5
61,APARTMENTS_MEDI,37,5
62,BASEMENTAREA_MEDI,31,5
63,YEARS_BEGINEXPLUATATION_MEDI,72,5
64,YEARS_BUILD_MEDI,22,5
65,COMMONAREA_MEDI,64,5
66,ELEVATORS_MEDI,9,5
67,ENTRANCES_MEDI,21,5
68,FLOORSMAX_MEDI,8,5
69,FLOORSMIN_MEDI,8,5
70,LANDAREA_MEDI,49,5
71,LIVINGAPARTMENTS_MEDI,31,5
72,LIVINGAREA_MEDI,37,5
73,NONLIVINGAPARTMENTS_MEDI,14,5
74,NONLIVINGAREA_MEDI,29,5
75,TOTALAREA_MODE,132,5
76,OBS_30_CNT_SOCIAL_CIRCLE,60,5
77,DEF_30_CNT_SOCIAL_CIRCLE,103,5
78,OBS_60_CNT_SOCIAL_CIRCLE,55,5
79,DEF_60_CNT_SOCIAL_CIRCLE,32,5
80,DAYS_LAST_PHONE_CHANGE,229,5
81,FLAG_DOCUMENT_2,0,5
82,FLAG_DOCUMENT_3,75,5
83,FLAG_DOCUMENT_4,0,5
84,FLAG_DOCUMENT_5,0,5
85,FLAG_DOCUMENT_6,8,5
86,FLAG_DOCUMENT_7,0,5
87,FLAG_DOCUMENT_8,1,5
88,FLAG_DOCUMENT_9,0,5
89,FLAG_DOCUMENT_10,0,5
90,FLAG_DOCUMENT_11,2,5
91,FLAG_DOCUMENT_12,0,5
92,FLAG_DOCUMENT_13,0,5
93,FLAG_DOCUMENT_14,0,5
94,FLAG_DOCUMENT_15,0,5
95,FLAG_DOCUMENT_16,24,5
96,FLAG_DOCUMENT_17,0,5
97,FLAG_DOCUMENT_18,35,5
98,FLAG_DOCUMENT_19,0,5
99,FLAG_DOCUMENT_20,0,5
